CodMun,Favela,Cortico,Lote_Irr,Ocupacao
3524303,-,-,-,-
3524402,Sim,Não,Sim,Não
3524501,-,-,-,-
3524600,Não,Não,Sim,Não
3524709,Não,Sim,Não,Não
3524808,Não,Não,Sim,Não
3524907,Não,Não,Sim,Não
3525003,Sim,Sim,Sim,Não
3525102,Não,Não,Sim,Sim
3525201,Não,Não,Sim,Não
3525300,Não,Sim,Sim,Não
3525409,-,-,-,-
3525508,Não,Não,Sim,Não
3525607,-,-,-,-
3525706,Não,Não,Sim,Não
3525805,Não,Não,Sim,Não
3525854,Não,Não,Sim,Não
3525904,Sim,Sim,Sim,Não
3526001,Sim,Não,Não,Não
3526100,Não,Não,Sim,Não
3526209,Sim,Não,Sim,Não
3526308,Não,Não,Sim,Não
3526407,Sim,Sim,Sim,Não
3526506,-,-,-,-
3526605,Não,Não,Sim,Não
3526704,Não,Sim,Não,Não
3526803,Não,Sim,Não,Não
3526902,Não,Sim,Sim,Não
3527009,-,-,-,-
3527108,Não,Não,Sim,Não
3527207,Não,Não,Sim,Não
3527256,-,-,-,-
3527306,Não,Não,Sim,Não
3527405,-,-,-,-
3527504,-,-,-,-
3527603,-,-,-,-
3527702,-,-,-,-
3527801,-,-,-,-
3527900,Não,Não,Sim,Não
3528007,-,-,-,-
3528106,-,-,-,-
3528205,Não,Não,Sim,Não
3528304,-,-,-,-
3528403,Não,Não,Sim,Não
3528502,Sim,Sim,Sim,Não
3528601,Não,Não,Sim,Não
3528700,-,-,-,-
3528809,Não,Sim,Sim,Não
3528858,-,-,-,-
3528908,-,-,-,-
3529005,Sim,Sim,Sim,Não
3529104,Não,Não,Sim,Não
3529203,Não,Não,Sim,Não
3529302,-,-,-,-
3529401,Sim,Não,Sim,Não
3529500,-,-,-,-
3529609,-,-,-,-
3529658,-,-,-,-
3529708,Não,Não,Sim,Sim
3529807,Não,Não,Sim,Não
3529906,Não,Não,Sim,Não
3530003,Não,Não,Sim,Não
3530102,Não,Não,Sim,Não
3530201,Não,Não,Sim,Não
3530300,Não,Não,Sim,Não
3530409,-,-,-,-
3530508,Não,Não,Sim,Não
3530607,Não,Não,Sim,Não
3530706,Não,Não,Sim,Não
3530805,Não,Não,Sim,Não
3530904,-,-,-,-
3531001,-,-,-,-
3531100,Não,Não,Sim,Não
3531209,Não,Não,Sim,Não
3531308,Não,Não,Sim,Não
3531407,-,-,-,-
3531506,Não,Sim,Não,Não
3531605,-,-,-,-
3531704,Não,Sim,Sim,Não
3531803,Não,Não,Sim,Sim
3531902,Não,Não,Sim,Não
3532009,Não,Não,Sim,Não
3532058,-,-,-,-
3532108,Não,Sim,Não,Sim
3532157,Não,Não,Sim,Não
3532207,-,-,-,-
3532306,Não,Não,Sim,Não
3532405,Não,Não,Sim,Não
3532504,-,-,-,-
3532603,-,-,-,-
3532702,Não,Não,Sim,Não
3532801,Não,Não,Sim,Não
3532827,-,-,-,-
3532843,-,-,-,-
3532868,-,-,-,-
3532900,-,-,-,-
3533007,Não,Não,Sim,Não
3533106,-,-,-,-
3533205,-,-,-,-
3533254,Não,Sim,Sim,Não
3533304,-,-,-,-
3533403,Não,Sim,Sim,Não
3533502,Não,Não,Sim,Não
3533601,Não,Não,Sim,Não
3533700,Não,Não,Sim,Não
3533809,-,-,-,-
3533908,Não,Não,Sim,Não
3534005,Não,Não,Sim,Não
3534104,Não,Não,Sim,Não
3534203,Não,Não,Sim,Não
3534302,Não,Não,Sim,Não
3534401,Sim,Sim,Sim,Sim
3534500,-,-,-,-
3534609,Sim,Não,Não,Não
3534708,Não,Não,Sim,Não
3534757,-,-,-,-
3534807,-,-,-,-
3534906,-,-,-,-
3535002,Não,Não,Sim,Não
3535101,Não,Não,Sim,Não
3535200,Não,Não,Sim,Não
3535309,-,-,-,-
3535408,Não,Não,Sim,Não
3535507,Não,Não,Sim,Não
3535606,Não,Não,Sim,Não
3535705,-,-,-,-
3535804,Não,Não,Sim,Não
3535903,-,-,-,-
3536000,Não,Não,Sim,Não
3536109,-,-,-,-
3536208,Sim,Não,Sim,Não
3536257,-,-,-,-
3536307,Não,Não,Sim,Não
3536406,-,-,-,-
3536505,Não,Não,Sim,Não
3536570,Não,Não,Sim,Não
3536604,Não,Não,Sim,Não
3536703,-,-,-,-
3536802,Não,Não,Sim,Não
3536901,Não,Não,Sim,Não
3537008,Não,Não,Sim,Não
3537107,Não,Não,Sim,Não
3537156,-,-,-,-
3537206,Não,Sim,Sim,Não
3537305,Não,Não,Sim,Não
3537404,Não,Não,Sim,Não
3537503,Não,Não,Sim,Não
3537602,Sim,Não,Sim,Não
3537701,Não,Sim,Não,Não
3537800,Não,Não,Sim,Não
3537909,Não,Não,Não,Sim
3538006,Não,Não,Sim,Não
3538105,-,-,-,-
3538204,Não,Não,Sim,Não
3538303,-,-,-,-
3538501,Não,Não,Sim,Não
3538600,Não,Não,Sim,Não
3538709,Sim,Não,Sim,Não
3538808,Não,Não,Sim,Não
3538907,Sim,Sim,Sim,Não
3539004,-,-,-,-
3539103,Não,Não,Sim,Não
3539202,Sim,Não,Não,Não
3539301,Não,Sim,Não,Não
3539400,Não,Não,Sim,Não
3539509,Sim,Sim,Sim,Sim
3539608,Não,Não,Sim,Não
3539707,Não,Não,Sim,Sim
3539806,Não,Não,Sim,Não
3539905,Não,Não,Sim,Não
3540002,Não,Não,Sim,Não
3540101,-,-,-,-
3540200,Sim,Não,Não,Não
3540259,Não,Não,Sim,Não
3540309,-,-,-,-
3540408,-,-,-,-
3540507,Não,Não,Sim,Não
3540606,Sim,Sim,Sim,Não
3540705,Sim,Não,Sim,Não
3540754,Não,Não,Sim,Não
3540804,-,-,-,-
3540853,-,-,-,-
3540903,-,-,-,-
3541000,Sim,Não,Sim,Não
3541059,-,-,-,-
3541109,Não,Não,Sim,Não
3541208,-,-,-,-
3541307,Não,Não,Sim,Não
3541406,Sim,Não,Sim,Não
3541505,Não,Não,Sim,Não
3541604,Não,Não,Sim,Não
3541653,Sim,Não,Sim,Sim
3541703,Não,Não,Sim,Não
3541802,Não,Não,Sim,Não
3541901,Não,Não,Sim,Não
3542008,-,-,-,-
3542107,Não,Não,Sim,Não
3542206,Sim,Não,Não,Não
3542305,Não,Não,Sim,Não
3542404,Sim,Não,Não,Não
3542503,Não,Não,Sim,Sim
3542602,Não,Não,Sim,Não
3542701,Não,Não,Não,Sim
3542800,-,-,-,-
3542909,-,-,-,-
3543006,Sim,Sim,Sim,Não
3543105,Não,Não,Sim,Não
3543204,Não,Não,Sim,Não
3543238,-,-,-,-
3543253,Não,Não,Sim,Não
3543303,Sim,Não,Sim,Não
3543402,Sim,Sim,Sim,Sim
3543501,Sim,Não,Sim,Não
3543600,Não,Não,Sim,Não
3543709,Não,Não,Sim,Não
3543808,Não,Não,Sim,Não
3543907,Não,Não,Sim,Não
3544004,Não,Não,Sim,Não
3544103,Não,Sim,Sim,Não
3544202,-,-,-,-
3544251,Não,Não,Sim,Sim
3544301,Não,Não,Sim,Não
3544400,-,-,-,-
3544509,-,-,-,-
3544608,-,-,-,-
3544707,Não,Não,Sim,Não
3544806,-,-,-,-
3544905,Não,Não,Sim,Sim
3545001,Não,Não,Sim,Não
3545100,-,-,-,-
3545159,Não,Não,Sim,Não
3545209,Sim,Sim,Sim,Sim
3545308,Não,Sim,Sim,Não
3545407,Sim,Não,Sim,Não
3545506,-,-,-,-
3545605,Não,Não,Sim,Não
3545704,-,-,-,-
3545803,Não,Não,Sim,Não
3546009,-,-,-,-
3546108,Não,Não,Sim,Não
3546207,-,-,-,-
3546256,-,-,-,-
3546306,-,-,-,-
3546405,Sim,Sim,Sim,Não
3546504,-,-,-,-
3546603,-,-,-,-
3546702,-,-,-,-
3546801,Não,Não,Sim,Não
3546900,-,-,-,-
3547007,-,-,-,-
3547106,-,-,-,-
3547205,-,-,-,-
3547304,Não,Não,Sim,Não
3547403,Não,Não,Sim,Não
3547502,-,-,-,-
3547601,Não,Não,Sim,Não
3547650,-,-,-,-
3547700,Não,Não,Sim,Não
3547809,Sim,Sim,Sim,Sim
3547908,Não,Não,Sim,Não
3548005,Não,Sim,Sim,Não
3548054,Não,Não,Sim,Não
3548104,Não,Não,Sim,Não
3548203,Não,Não,Sim,Não
3548302,Não,Não,Sim,Não
3548401,-,-,-,-
3548500,Sim,Sim,Sim,Não
3548609,Sim,Não,Sim,Não
3548708,Sim,Não,Sim,Não
3548807,Não,Sim,Não,Não
3548906,Não,Não,Sim,Sim
3549003,-,-,-,-
3549102,Não,Não,Sim,Sim
3549201,-,-,-,-
3549250,-,-,-,-
3549300,-,-,-,-
3549409,-,-,-,-
3549508,Não,Sim,Não,Não
3549607,Não,Não,Sim,Não
3549706,Não,Sim,Não,Não
3549805,Sim,Não,Sim,Não
3549904,Sim,Não,Sim,Não
3549953,Não,Sim,Sim,Não
3550001,Não,Não,Sim,Não
3550100,Não,Não,Sim,Não
3550209,Sim,Sim,Sim,Não
3550308,Sim,Sim,Sim,Sim
3550407,Não,Não,Sim,Não
3550506,Não,Não,Sim,Não
3550605,Não,Não,Sim,Sim
3550704,Sim,Não,Sim,Não
3550803,-,-,-,-
3550902,Não,Não,Sim,Não
3551009,Sim,Sim,Sim,Não
3551108,Sim,Não,Sim,Não
3551207,Não,Não,Sim,Não
3551306,Não,Não,Sim,Não
3551405,Não,Não,Sim,Sim
3551504,Não,Não,Sim,Sim
3551603,Não,Não,Sim,Não
3551702,Não,Não,Sim,Sim
3551801,Não,Não,Sim,Não
3551900,Sim,Sim,Não,Não
3552007,Não,Não,Sim,Não
3552106,Não,Não,Sim,Não
3552205,Sim,Não,Sim,Não
3552304,-,-,-,-
3552403,Sim,Sim,Sim,Sim
3552502,Sim,Não,Sim,Sim
3552551,Não,Não,Sim,Não
3552601,-,-,-,-
3552700,Não,Não,Sim,Não
3552809,Sim,Não,Sim,Não
3552908,-,-,-,-
3553005,-,-,-,-
3553104,Não,Sim,Não,Não
3553203,-,-,-,-
3553302,Não,Não,Sim,Não
3553401,Não,Não,Sim,Não
3553500,Não,Não,Sim,Não
3553609,Não,Sim,Sim,Não
3553658,-,-,-,-
3553708,-,-,-,-
3553807,Não,Não,Sim,Não
3553856,-,-,-,-
3553906,Não,Não,Sim,Não
3553955,Não,Não,Sim,Não
3554003,Sim,Sim,Sim,Não
3554102,Não,Não,Sim,Não
3554201,Não,Não,Sim,Não
3554300,-,-,-,-
3554409,-,-,-,-
3554508,-,-,-,-
3554607,-,-,-,-
3554656,Não,Não,Sim,Não
3554706,-,-,-,-
3554755,-,-,-,-
3554805,Sim,Não,Sim,Não
3554904,-,-,-,-
3554953,Não,Não,Sim,Não
3555000,Não,Não,Sim,Não
3555109,-,-,-,-
3555208,-,-,-,-
3555307,-,-,-,-
3555356,-,-,-,-
3555406,Sim,Não,Sim,Não
3555505,-,-,-,-
3555604,-,-,-,-
3555703,-,-,-,-
3555802,-,-,-,-
3555901,Não,Não,Sim,Não
3556008,Sim,Não,Não,Não
3556107,-,-,-,-
3556206,Não,Não,Sim,Não
3556305,Não,Sim,Não,Não
3556354,Sim,Não,Sim,Não
3556404,Não,Sim,Sim,Não
3556453,Sim,Não,Não,Sim
3556503,Sim,Não,Sim,Não
3556602,Não,Não,Sim,Sim
3556701,Não,Sim,Não,Não
3556800,-,-,-,-
3556909,-,-,-,-
3556958,-,-,-,-
3557006,Sim,Não,Sim,Não
3557105,Sim,Não,Não,Não
3557154,Não,Não,Sim,Não
3557204,-,-,-,-
3557303,-,-,-,-
4100103,Não,Não,Sim,Não
4100202,Não,Não,Sim,Não
4100301,Não,Não,Sim,Não
4100400,Não,Não,Sim,Não
4100459,Sim,Sim,Sim,Não
4100509,-,-,-,-
4100608,-,-,-,-
4100707,-,-,-,-
4100806,Não,Não,Sim,Não
4100905,-,-,-,-
4101002,Sim,Não,Sim,Não
4101051,-,-,-,-
4101101,Não,Não,Sim,Não
4101150,-,-,-,-
4101200,Não,Não,Sim,Sim
4101309,Não,Não,Sim,Não
4101408,Não,Não,Sim,Não
4101507,Não,Não,Sim,Não
4101606,Não,Sim,Sim,Não
4101655,-,-,-,-
4101705,-,-,-,-
4101804,Sim,Não,Sim,Não
4101853,-,-,-,-
4101903,Sim,Não,Sim,Não
4102000,-,-,-,-
4102109,-,-,-,-
4102208,-,-,-,-
4102307,Sim,Não,Sim,Não
4102406,Não,Não,Sim,Sim
4102505,Não,Não,Sim,Sim
4102604,Não,Não,Sim,Sim
4102703,Não,Não,Sim,Sim
4102752,-,-,-,-
4102802,Não,Não,Sim,Não
4102901,Não,Não,Sim,Não
4103008,Não,Não,Sim,Não
4103024,Não,Não,Sim,Não
4103040,Não,Não,Sim,Não
4103057,Sim,Não,Sim,Não
4103107,Sim,Sim,Sim,Não
4103156,Não,Não,Sim,Não
4103206,Não,Sim,Sim,Não
4103222,-,-,-,-
4103305,-,-,-,-
4103354,-,-,-,-
4103370,Não,Sim,Não,Não
4103404,-,-,-,-
4103453,Não,Não,Sim,Não
4103479,Não,Não,Sim,Não
4103503,Não,Não,Sim,Não
4103602,-,-,-,-
4103701,Não,Não,Sim,Não
4103800,-,-,-,-
4103909,Não,Não,Sim,Não
4103958,Sim,Não,Sim,Não
4104006,Não,Não,Sim,Não
4104055,-,-,-,-
4104105,Sim,Não,Não,Não
4104204,Sim,Não,Sim,Não
4104253,Não,Não,Sim,Não
4104303,Sim,Não,Sim,Não
4104402,Não,Não,Sim,Não
4104428,Sim,Não,Sim,Não
4104451,Sim,Sim,Sim,Sim
4104501,Não,Não,Sim,Sim
4104600,Sim,Não,Não,Não
4104659,Sim,Sim,Sim,Sim
4104709,Não,Não,Sim,Não
4104808,Não,Não,Sim,Sim
4104907,Sim,Sim,Sim,Sim
4105003,Não,Não,Sim,Não
4105102,-,-,-,-
4105201,Não,Não,Sim,Não
4105300,Não,Não,Sim,Não
4105409,Sim,Não,Sim,Não
4105508,Não,Sim,Sim,Não
4105607,Não,Sim,Sim,Não
4105706,Sim,Não,Sim,Não
4105805,Sim,Não,Sim,Não
4105904,-,-,-,-
4106001,-,-,-,-
4106100,Não,Não,Sim,Não
4106209,Sim,Sim,Sim,Não
4106308,-,-,-,-
4106407,Não,Não,Sim,Sim
4106456,Não,Não,Sim,Não
4106506,-,-,-,-
4106555,Sim,Não,Não,Não
4106571,Não,Não,Sim,Sim
4106605,Não,Não,Sim,Não
4106704,-,-,-,-
4106803,Não,Não,Sim,Não
4106852,Não,Não,Sim,Não
4106902,Sim,Não,Sim,Não
4107009,Sim,Não,Sim,Não
4107108,Não,Não,Sim,Sim
4107124,Não,Não,Sim,Não
4107157,Não,Não,Sim,Não
4107207,Não,Não,Sim,Não
4107256,Não,Não,Sim,Não
4107306,-,-,-,-
4107405,Não,Sim,Sim,Não
4107504,Sim,Não,Não,Sim
4107520,-,-,-,-
4107538,-,-,-,-
4107546,Sim,Sim,Sim,Sim
4107553,Não,Não,Sim,Não
4107603,Não,Não,Sim,Sim
4107652,Não,Não,Sim,Não
4107702,Sim,Não,Sim,Não
4107736,Não,Não,Sim,Sim
4107751,Sim,Sim,Sim,Sim
4107801,-,-,-,-
4107850,Não,Não,Sim,Não
4107900,-,-,-,-
4108007,Não,Sim,Não,Não
4108106,-,-,-,-
4108205,Não,Não,Sim,Não
4108304,Sim,Não,Sim,Sim
4108320,Sim,Não,Sim,Não
4108403,Sim,Não,Sim,Não
4108452,Não,Não,Sim,Não
4108502,Sim,Não,Sim,Não
4108551,-,-,-,-
4108601,Não,Sim,Sim,Não
4108650,Sim,Não,Sim,Não
4108700,-,-,-,-
4108809,Sim,Não,Sim,Não
4108908,Não,Não,Sim,Não
4108957,Sim,Não,Sim,Não
4109005,-,-,-,-
4109104,-,-,-,-
4109203,Não,Não,Sim,Não
4109302,Sim,Não,Sim,Não
4109401,Sim,Não,Sim,Não
4109500,Não,Não,Sim,Não
4109609,Sim,Sim,Sim,Não
4109658,Não,Não,Sim,Não
4109708,Sim,Sim,Não,Sim
4109757,-,-,-,-
4109807,Não,Não,Sim,Não
4109906,Sim,Não,Não,Não
4110003,Não,Sim,Não,Não
4110052,Não,Não,Sim,Não
4110078,Não,Não,Sim,Não
4110102,Sim,Sim,Sim,Não
4110201,Sim,Não,Sim,Não
4110300,-,-,-,-
4110409,Não,Não,Sim,Não
4110508,Não,Não,Sim,Não
4110607,-,-,-,-
4110656,-,-,-,-
4110706,Não,Não,Sim,Não
4110805,Não,Não,Sim,Sim
4110904,Não,Não,Sim,Não
4110953,Não,Não,Sim,Não
4111001,-,-,-,-
4111100,-,-,-,-
4111209,Não,Não,Sim,Não
4111258,Sim,Não,Sim,Não
4111308,Não,Não,Sim,Não
4111407,Não,Não,Sim,Não
4111506,Não,Sim,Não,Não
4111555,Não,Não,Sim,Não
4111605,Não,Não,Sim,Não
4111704,Não,Não,Sim,Não
4111803,Sim,Não,Não,Não
4111902,-,-,-,-
4112009,Sim,Não,Não,Não
4112108,Sim,Sim,Não,Não
4112207,Não,Sim,Não,Não
4112306,Sim,Não,Sim,Não
4112405,Não,Não,Sim,Não
4112504,Sim,Sim,Sim,Não
4112603,-,-,-,-
4112702,Sim,Não,Sim,Sim
4112751,Não,Não,Sim,Não
4112801,Não,Não,Sim,Não
4112900,-,-,-,-
4112959,Sim,Não,Não,Não
4113007,Não,Sim,Não,Não
4113106,Não,Não,Sim,Sim
4113205,Sim,Não,Sim,Não
4113254,Não,Não,Sim,Não
4113304,Não,Não,Sim,Sim
4113403,Não,Sim,Sim,Não
4113429,Não,Não,Sim,Não
4113452,Não,Não,Sim,Sim
4113502,-,-,-,-
4113601,Não,Não,Sim,Não
4113700,Sim,Sim,Sim,Sim
4113734,Sim,Não,Sim,Não
4113759,Não,Não,Sim,Sim
4113809,-,-,-,-
4113908,-,-,-,-
4114005,Sim,Não,Sim,Não
4114104,-,-,-,-
4114203,-,-,-,-
4114302,Não,Não,Sim,Não
4114351,-,-,-,-
4114401,Sim,Não,Sim,Sim
4114500,Sim,Não,Sim,Não
4114609,Não,Não,Sim,Não
4114708,Não,Não,Não,Sim
4114807,Não,Não,Sim,Sim
4114906,Não,Não,Sim,Sim
4115002,Não,Não,Sim,Não
4115101,-,-,-,-
4115200,-,-,-,-
4115309,-,-,-,-
4115358,-,-,-,-
4115408,-,-,-,-
4115457,Sim,Não,Sim,Não
4115507,-,-,-,-
4115606,Não,Não,Sim,Não
4115705,Não,Não,Sim,Não
4115739,Sim,Não,Sim,Não
4115754,Não,Não,Sim,Não
4115804,Sim,Não,Sim,Não
4115853,Não,Não,Sim,Não
4115903,Não,Não,Sim,Não
4116000,-,-,-,-
4116059,-,-,-,-
4116109,Não,Não,Sim,Não
4116208,Não,Não,Sim,Não
4116307,-,-,-,-
4116406,-,-,-,-
4116505,-,-,-,-
4116604,-,-,-,-
4116703,-,-,-,-
4116802,Não,Não,Sim,Não
4116901,-,-,-,-
4116950,Não,Não,Sim,Não
4117008,Não,Não,Sim,Não
4117057,Não,Não,Sim,Não
4117107,Não,Não,Sim,Não
4117206,-,-,-,-
4117214,Sim,Sim,Não,Não
4117222,-,-,-,-
4117255,Sim,Não,Sim,Não
4117271,-,-,-,-
4117297,-,-,-,-
4117305,Não,Não,Sim,Sim
4117404,-,-,-,-
4117453,-,-,-,-
4117503,-,-,-,-
4117602,Não,Não,Sim,Não
4117701,Sim,Sim,Não,Não
4117800,Sim,Não,Sim,Não
4117909,Não,Não,Sim,Não
4118006,Não,Não,Sim,Não
4118105,Não,Não,Sim,Não
4118204,Não,Sim,Sim,Sim
4118303,Não,Não,Sim,Não
4118402,Não,Não,Sim,Não
4118451,-,-,-,-
4118501,Não,Sim,Sim,Não
4118600,Não,Não,Sim,Sim
4118709,Sim,Não,Sim,Sim
4118808,Não,Não,Sim,Não
4118857,Não,Não,Sim,Não
4118907,-,-,-,-
4119004,-,-,-,-
4119103,Não,Não,Sim,Não
4119152,Sim,Não,Sim,Não
4119202,-,-,-,-
4119251,Sim,Não,Não,Não
4119301,Sim,Não,Sim,Não
4119400,Sim,Não,Sim,Não
4119509,Sim,Sim,Sim,Não
4119608,Não,Não,Sim,Não
4119657,-,-,-,-
4119707,-,-,-,-
4119806,Sim,Não,Sim,Não
4119905,Sim,Sim,Não,Sim
4119954,Sim,Não,Sim,Não
4120002,Não,Sim,Não,Não
4120101,Não,Não,Sim,Não
4120150,-,-,-,-
4120200,Não,Não,Não,Sim
4120309,Não,Não,Sim,Não
4120333,-,-,-,-
4120358,Não,Não,Sim,Não
4120408,Não,Não,Sim,Não
4120507,Não,Sim,Sim,Sim
4120606,Não,Sim,Sim,Não
4120655,Não,Não,Sim,Não
4120705,Sim,Não,Sim,Não
4120804,-,-,-,-
4120853,-,-,-,-
4120903,Sim,Não,Sim,Sim
4121000,-,-,-,-
4121109,-,-,-,-
4121208,-,-,-,-
4121257,Não,Não,Sim,Não
4121307,Não,Não,Sim,Não
4121356,Não,Não,Sim,Não
4121406,Não,Não,Sim,Não
4121505,Não,Não,Sim,Não
4121604,Não,Não,Sim,Não
4121703,Sim,Não,Sim,Não
4121752,Não,Não,Sim,Não
4121802,-,-,-,-
4121901,Não,Sim,Não,Não
4122008,-,-,-,-
4122107,-,-,-,-
4122156,Não,Não,Sim,Sim
4122172,-,-,-,-
4122206,Sim,Não,Sim,Não
4122305,Não,Não,Sim,Não
4122404,Não,Sim,Não,Não
4122503,Sim,Não,Sim,Não
4122602,Não,Sim,Não,Não
4122651,Sim,Não,Não,Não
4122701,-,-,-,-
4122800,Não,Não,Sim,Sim
4122909,Não,Sim,Não,Não
4123006,-,-,-,-
4123105,-,-,-,-
4123204,Não,Sim,Sim,Não
4123303,-,-,-,-
4123402,-,-,-,-
4123501,Não,Não,Sim,Não
4123600,Não,Sim,Sim,Não
4123709,Não,Não,Não,Sim
4123808,Sim,Não,Não,Não
4123824,Não,Não,Sim,Não
4123857,Sim,Não,Sim,Não
4123907,Sim,Não,Não,Não
4123956,-,-,-,-
4124004,Não,Não,Sim,Não
4124020,Sim,Não,Sim,Não
4124053,Não,Não,Sim,Não
4124103,Sim,Não,Sim,Não
4124202,Não,Não,Sim,Não
4124301,-,-,-,-
4124400,Sim,Sim,Não,Não
4124509,Não,Não,Sim,Não
4124608,Não,Sim,Não,Não
4124707,-,-,-,-
4124806,-,-,-,-
4124905,Não,Sim,Sim,Não
4125001,Sim,Não,Sim,Não
4125100,Não,Não,Sim,Não
4125209,Sim,Não,Sim,Não
4125308,Não,Não,Sim,Não
4125357,Não,Não,Sim,Não
4125407,Não,Não,Sim,Não
4125456,Não,Não,Sim,Não
4125506,Sim,Não,Sim,Não
4125555,-,-,-,-
4125605,Sim,Não,Sim,Não
4125704,Sim,Não,Sim,Não
4125753,-,-,-,-
4125803,-,-,-,-
4125902,Não,Não,Não,Sim
4126009,Não,Não,Não,Sim
4126108,Não,Não,Sim,Não
4126207,Sim,Não,Sim,Não
4126256,-,-,-,-
4126272,Não,Não,Sim,Não
4126306,Sim,Não,Sim,Não
4126355,-,-,-,-
4126405,Não,Sim,Não,Não
4126504,Não,Sim,Sim,Não
4126603,Sim,Não,Sim,Não
4126652,-,-,-,-
4126678,Não,Não,Não,Sim
4126702,Não,Não,Sim,Não
4126801,-,-,-,-
4126900,Não,Não,Sim,Não
4127007,Não,Não,Sim,Não
4127106,Sim,Não,Sim,Sim
4127205,-,-,-,-
4127304,-,-,-,-
4127403,Não,Não,Não,Sim
4127502,Não,Não,Sim,Não
4127601,Sim,Não,Sim,Não
4127700,-,-,-,-
4127809,-,-,-,-
4127858,Não,Não,Sim,Não
4127882,Não,Não,Sim,Não
4127908,Sim,Não,Sim,Não
4127957,-,-,-,-
4127965,Não,Não,Sim,Não
4128005,Sim,Sim,Não,Não
4128104,Não,Não,Sim,Não
4128203,Sim,Não,Sim,Não
4128302,Não,Não,Sim,Não
4128401,-,-,-,-
4128500,Sim,Sim,Sim,Não
4128534,Sim,Não,Sim,Não
4128559,-,-,-,-
4128609,Não,Não,Sim,Não
4128625,Não,Não,Sim,Não
4128633,Não,Não,Sim,Não
4128658,Sim,Não,Sim,Não
4128708,Não,Sim,Sim,Não
4128807,Sim,Não,Sim,Não
4200051,Não,Não,Sim,Não
4200101,Não,Sim,Não,Não
4200200,-,-,-,-
4200309,-,-,-,-
4200408,Sim,Não,Não,Não
4200507,Não,Não,Sim,Não
4200556,-,-,-,-
4200606,Não,Não,Sim,Não
4200705,Não,Não,Sim,Não
4200754,-,-,-,-
4200804,Não,Não,Sim,Não
4200903,Não,Não,Sim,Não
4201000,Não,Não,Sim,Não
4201109,Não,Não,Sim,Não
4201208,Não,Não,Sim,Não
4201257,Sim,Não,Sim,Não
4201273,-,-,-,-
4201307,Não,Não,Sim,Não
4201406,Sim,Sim,Sim,Não
4201505,Não,Não,Sim,Não
4201604,Não,Não,Sim,Não
4201653,-,-,-,-
4201703,Não,Não,Sim,Não
4201802,-,-,-,-
4201901,Não,Não,Sim,Não
4201950,Sim,Não,Sim,Não
4202008,Sim,Não,Sim,Não
4202057,Não,Não,Sim,Não
4202073,Não,Não,Sim,Não
4202081,Sim,Não,Não,Não
4202099,Não,Não,Sim,Não
4202107,Não,Não,Sim,Não
4202131,Não,Não,Sim,Não
4202156,Não,Não,Sim,Não
4202206,Não,Não,Sim,Não
4202305,Sim,Não,Sim,Não
4202404,Não,Não,Sim,Não
4202438,Não,Não,Sim,Não
4202453,Não,Não,Sim,Não
4202503,Não,Não,Sim,Não
4202537,Não,Não,Sim,Não
4202578,-,-,-,-
4202602,Não,Não,Sim,Não
4202701,Não,Não,Sim,Não
4202800,Sim,Não,Sim,Não
4202859,Não,Não,Sim,Não
4202875,-,-,-,-
4202909,Não,Não,Sim,Não
4203006,Sim,Não,Sim,Não
4203105,Não,Não,Sim,Não
4203154,-,-,-,-
4203204,Não,Não,Sim,Não
4203253,Não,Não,Sim,Não
4203303,Sim,Sim,Sim,Não
4203402,Não,Não,Sim,Não
4203501,Sim,Não,Sim,Não
4203600,Não,Não,Sim,Não
4203709,Não,Não,Sim,Não
4203808,Não,Não,Sim,Não
4203907,Não,Não,Sim,Não
4203956,Sim,Sim,Não,Não
4204004,-,-,-,-
4204103,Não,Não,Sim,Não
4204152,-,-,-,-
4204178,-,-,-,-
4204194,Não,Não,Sim,Não
4204202,Não,Não,Sim,Sim
4204251,Sim,Não,Sim,Não
4204301,-,-,-,-
4204350,Não,Não,Sim,Não
4204400,Não,Não,Sim,Não
4204459,Não,Não,Sim,Não
4204509,Não,Sim,Não,Não
4204558,Não,Não,Sim,Não
4204608,Não,Não,Sim,Não
4204707,Não,Não,Sim,Não
4204756,Não,Não,Sim,Não
4204806,Sim,Não,Sim,Não
4204905,Sim,Sim,Não,Não
4205001,Sim,Não,Sim,Não
4205100,-,-,-,-
4205159,Sim,Não,Sim,Não
4205175,-,-,-,-
4205191,Não,Não,Sim,Não
4205209,-,-,-,-
4205308,Não,Não,Sim,Não
4205357,-,-,-,-
4205407,Sim,Não,Sim,Não
4205431,-,-,-,-
4205456,Não,Não,Sim,Não
4205506,Não,Não,Sim,Não
4205555,Não,Não,Sim,Não
4205605,Não,Não,Sim,Não
4205704,Não,Não,Sim,Não
4205803,Não,Não,Sim,Não
4205902,Sim,Não,Sim,Não
4206009,Não,Não,Sim,Não
4206108,Não,Não,Sim,Não
4206207,Não,Não,Sim,Não
4206306,Não,Não,Sim,Não
4206405,Não,Não,Sim,Não
4206504,Sim,Não,Sim,Não
4206603,Sim,Não,Sim,Não
4206652,Não,Não,Sim,Não
4206702,Não,Não,Sim,Não
4206751,Não,Não,Sim,Não
4206801,Não,Não,Sim,Não
4206900,Não,Não,Sim,Não
4207007,Não,Não,Sim,Não
4207106,Não,Sim,Sim,Sim
4207205,Não,Não,Sim,Não
