CodMun,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen
2606705,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2606804,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
2606903,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2607000,Não,-,-,-,-,-,-,-,-,-,-,-
2607109,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2607208,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2607307,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2607406,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2607505,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2607604,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
2607653,Não,-,-,-,-,-,-,-,-,-,-,-
2607703,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2607752,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Sim
2607802,Não,-,-,-,-,-,-,-,-,-,-,-
2607901,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2607950,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2608008,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não
2608057,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
2608107,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2608206,Não,-,-,-,-,-,-,-,-,-,-,-
2608255,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2608305,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2608404,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2608453,Não,-,-,-,-,-,-,-,-,-,-,-
2608503,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2608602,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2608701,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2608750,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2608800,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2608909,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2609006,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2609105,Não,-,-,-,-,-,-,-,-,-,-,-
2609154,Não,-,-,-,-,-,-,-,-,-,-,-
2609204,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
2609303,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2609402,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim
2609501,Não,-,-,-,-,-,-,-,-,-,-,-
2609600,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2609709,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2609808,Não,-,-,-,-,-,-,-,-,-,-,-
2609907,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2610004,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2610103,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2610202,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2610301,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2610400,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
2610509,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2610608,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim
2610707,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2610806,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2610905,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2611002,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2611101,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
2611200,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2611309,Não,-,-,-,-,-,-,-,-,-,-,-
2611408,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2611507,Não,-,-,-,-,-,-,-,-,-,-,-
2611533,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2611606,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2611705,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2611804,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não
2611903,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
2612000,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2612109,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2612208,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim
2612307,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
2612406,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2612455,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2612471,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2612505,Não,-,-,-,-,-,-,-,-,-,-,-
2612554,Não,-,-,-,-,-,-,-,-,-,-,-
2612604,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2612703,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2612802,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não
2612901,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2613008,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2613107,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não
2613206,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2613305,Não,-,-,-,-,-,-,-,-,-,-,-
2613404,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2613503,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2613602,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
2613701,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não
2613800,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
2613909,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2614006,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não
2614105,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim
2614204,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2614303,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
2614402,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2614501,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2614600,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2614709,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2614808,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2614857,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não
2615003,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2615102,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2615201,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2615300,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2615409,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2615508,Não,-,-,-,-,-,-,-,-,-,-,-
2615607,Não,-,-,-,-,-,-,-,-,-,-,-
2615706,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
2615805,Não,-,-,-,-,-,-,-,-,-,-,-
2615904,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2616001,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2616100,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2616183,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2616209,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2616308,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
2616407,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2616506,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não
2700102,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2700201,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2700300,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
2700409,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2700508,Não,-,-,-,-,-,-,-,-,-,-,-
2700607,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2700706,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2700805,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2700904,Não,-,-,-,-,-,-,-,-,-,-,-
2701001,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2701100,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2701209,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2701308,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2701357,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2701407,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2701506,Não,-,-,-,-,-,-,-,-,-,-,-
2701605,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2701704,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2701803,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2701902,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2702009,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2702108,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2702207,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não
2702306,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2702355,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2702405,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2702504,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2702553,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2702603,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2702702,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2702801,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2702900,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2703007,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2703106,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não
2703205,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2703304,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2703403,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2703502,Não,-,-,-,-,-,-,-,-,-,-,-
2703601,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não
2703700,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2703759,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2703809,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2703908,Não,-,-,-,-,-,-,-,-,-,-,-
2704005,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2704104,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2704203,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2704302,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
2704401,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim
2704500,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2704609,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2704708,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2704807,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2704906,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2705002,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2705101,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não
2705200,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
2705309,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2705408,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
2705507,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não
2705606,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2705705,Não,-,-,-,-,-,-,-,-,-,-,-
2705804,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2705903,Não,-,-,-,-,-,-,-,-,-,-,-
2706000,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
2706109,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2706208,Não,-,-,-,-,-,-,-,-,-,-,-
2706307,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2706406,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não
2706422,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2706448,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não
2706505,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2706604,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2706703,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não
2706802,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
2706901,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não
2707008,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2707107,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não
2707206,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2707305,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2707404,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim
2707503,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2707602,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2707701,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2707800,Não,-,-,-,-,-,-,-,-,-,-,-
2707909,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
2708006,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2708105,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2708204,Não,-,-,-,-,-,-,-,-,-,-,-
2708303,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim
2708402,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não
2708501,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não
2708600,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
2708709,Não,-,-,-,-,-,-,-,-,-,-,-
2708808,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2708907,Não,-,-,-,-,-,-,-,-,-,-,-
2708956,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2709004,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
2709103,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2709152,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2709202,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2709301,Sim,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não
2709400,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2800100,Não,-,-,-,-,-,-,-,-,-,-,-
2800209,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2800308,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2800407,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2800506,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2800605,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2800670,Não,-,-,-,-,-,-,-,-,-,-,-
2800704,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2801009,Não,-,-,-,-,-,-,-,-,-,-,-
2801108,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2801207,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não
2801306,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2801405,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2801504,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2801603,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2801702,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2801900,Não,-,-,-,-,-,-,-,-,-,-,-
2802007,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não
2802106,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
2802205,Não,-,-,-,-,-,-,-,-,-,-,-
2802304,Não,-,-,-,-,-,-,-,-,-,-,-
2802403,Não,-,-,-,-,-,-,-,-,-,-,-
2802502,Não,-,-,-,-,-,-,-,-,-,-,-
2802601,Não,-,-,-,-,-,-,-,-,-,-,-
2802700,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2802809,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2802908,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim
2803005,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2803104,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2803203,Não,-,-,-,-,-,-,-,-,-,-,-
2803302,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2803401,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2803500,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
2803609,Não,-,-,-,-,-,-,-,-,-,-,-
2803708,Não,-,-,-,-,-,-,-,-,-,-,-
2803807,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim
2803906,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2804003,Não,-,-,-,-,-,-,-,-,-,-,-
2804102,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2804201,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2804300,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2804409,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim
2804458,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2804508,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2804607,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não
2804706,Não,-,-,-,-,-,-,-,-,-,-,-
2804805,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2804904,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2805000,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2805109,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
2805208,Não,-,-,-,-,-,-,-,-,-,-,-
2805307,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2805406,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2805505,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2805604,Não,-,-,-,-,-,-,-,-,-,-,-
2805703,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
2805802,Não,-,-,-,-,-,-,-,-,-,-,-
2805901,Não,-,-,-,-,-,-,-,-,-,-,-
2806008,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2806107,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
2806206,Não,-,-,-,-,-,-,-,-,-,-,-
2806305,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2806404,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2806503,Não,-,-,-,-,-,-,-,-,-,-,-
2806602,Não,-,-,-,-,-,-,-,-,-,-,-
2806701,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim
2806800,Não,-,-,-,-,-,-,-,-,-,-,-
2806909,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2807006,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2807105,Não,-,-,-,-,-,-,-,-,-,-,-
2807204,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2807303,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2807402,Não,-,-,-,-,-,-,-,-,-,-,-
2807501,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2807600,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2900108,Não,-,-,-,-,-,-,-,-,-,-,-
2900207,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2900306,Sim,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não
2900355,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não
2900405,Não,-,-,-,-,-,-,-,-,-,-,-
2900504,Não,-,-,-,-,-,-,-,-,-,-,-
2900603,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não
2900702,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2900801,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não
2900900,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não
2901007,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim
2901106,Não,-,-,-,-,-,-,-,-,-,-,-
2901155,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2901205,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2901304,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não
2901353,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2901403,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
2901502,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2901601,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não
2901700,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2901809,Não,-,-,-,-,-,-,-,-,-,-,-
2901908,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2901957,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2902005,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não
2902054,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2902104,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim
2902203,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
2902252,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2902302,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim
2902401,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2902500,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não
2902609,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não
2902658,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim
2902708,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não
2902807,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não
2902906,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim
2903003,Não,-,-,-,-,-,-,-,-,-,-,-
2903102,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
2903201,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
2903235,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim
2903276,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2903300,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2903409,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
2903508,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim
2903607,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim
2903706,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim
2903805,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2903904,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não
2903953,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim
