CodMun,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao
2104107,Não,Não,Sim,Sim,Não,Sim,Não
2104206,-,-,-,-,-,-,-
2104305,Sim,Não,Sim,Não,Não,Sim,Não
2104404,Não,Não,Não,Sim,Não,Sim,Não
2104503,Não,Não,Não,Não,Não,Sim,Não
2104552,Não,Não,Sim,Sim,Não,Sim,Não
2104602,Não,Não,Sim,Não,Não,Sim,Não
2104628,Não,Não,Não,Sim,Não,Sim,Não
2104651,Não,Não,Sim,Sim,Não,Sim,Não
2104677,Não,Não,Sim,Sim,Não,Sim,Não
2104701,Não,Não,Sim,Sim,Não,Sim,Não
2104800,Não,Não,Sim,Sim,Não,Sim,Não
2104909,Não,Não,Sim,Não,Não,Sim,Não
2105005,Sim,Não,Sim,Sim,Não,Sim,Não
2105104,Não,Não,Sim,Não,Não,Sim,Não
2105153,Não,Não,Sim,Sim,Não,Não,Não
2105203,Não,Não,Sim,Não,Não,Sim,Não
2105302,Não,Não,Sim,Sim,Não,Sim,Sim
2105351,Não,Não,Não,Não,Não,Sim,Não
2105401,Não,Não,Sim,Sim,Não,Sim,Não
2105427,Não,Não,Sim,Sim,Não,Sim,Não
2105450,Não,Não,Não,Não,Não,Sim,Não
2105476,Não,Não,Sim,Não,Não,Sim,Não
2105500,Não,Não,Sim,Sim,Não,Sim,Não
2105609,-,-,-,-,-,-,-
2105658,Não,Não,Não,Sim,Não,Sim,Não
2105708,Não,Não,Sim,Sim,Não,Sim,Não
2105807,Não,Não,Sim,Sim,Não,Sim,Não
2105906,Não,Não,Sim,Sim,Não,Sim,Não
2105922,Não,Não,Não,Não,Não,Sim,Não
2105948,Não,Não,Não,Não,Não,Sim,Não
2105963,Não,Não,Sim,Sim,Não,Sim,Não
2105989,Não,Não,Sim,Sim,Não,Sim,Não
2106003,Não,Não,Sim,Sim,Não,Sim,Não
2106102,-,-,-,-,-,-,-
2106201,Sim,Não,Sim,Não,Não,Sim,Não
2106300,-,-,-,-,-,-,-
2106326,Não,Não,Sim,Sim,Não,Sim,Não
2106359,Não,Não,Não,Não,Não,Sim,Não
2106375,Não,Não,Sim,Sim,Não,Não,Não
2106409,Não,Não,Sim,Sim,Não,Sim,Não
2106508,Não,Não,Sim,Não,Não,Sim,Não
2106607,Não,Não,Sim,Sim,Não,Sim,Não
2106631,Não,Não,Sim,Sim,Não,Não,Não
2106672,-,-,-,-,-,-,-
2106706,Não,Não,Não,Não,Não,Sim,Não
2106755,Não,Não,Sim,Sim,Não,Não,Não
2106805,Não,Não,Sim,Sim,Não,Sim,Não
2106904,Sim,Não,Sim,Sim,Não,Sim,Não
2107001,Não,Não,Sim,Sim,Não,Sim,Não
2107100,Não,Não,Sim,Não,Não,Sim,Não
2107209,Não,Não,Sim,Sim,Não,Sim,Não
2107258,Não,Não,Não,Não,Não,Sim,Não
2107308,Não,Não,Sim,Não,Não,Sim,Não
2107357,Não,Não,Sim,Sim,Não,Sim,Não
2107407,Não,Não,Sim,Sim,Não,Sim,Não
2107456,Não,Não,Sim,Sim,Não,Não,Não
2107506,Não,Não,Sim,Sim,Não,Sim,Não
2107605,Não,Não,Sim,Sim,Não,Não,Não
2107704,Não,Não,Sim,Não,Não,Sim,Não
2107803,Sim,Não,Sim,Não,Não,Sim,Não
2107902,Não,Não,Sim,Sim,Não,Sim,Não
2108009,Não,Não,Sim,Não,Não,Sim,Não
2108058,Não,Não,Sim,Não,Não,Sim,Não
2108108,Não,Não,Sim,Sim,Não,Não,Não
2108207,Não,Não,Sim,Sim,Não,Sim,Não
2108256,Não,Não,Sim,Sim,Não,Sim,Não
2108306,Sim,Não,Sim,Sim,Não,Sim,Não
2108405,Não,Não,Sim,Sim,Não,Sim,Não
2108454,Não,Não,Sim,Sim,Não,Sim,Não
2108504,Sim,Não,Sim,Sim,Não,Não,Não
2108603,Sim,Não,Sim,Sim,Não,Sim,Não
2108702,Não,Não,Sim,Não,Não,Não,Não
2108801,Não,Não,Sim,Não,Não,Sim,Não
2108900,Não,Não,Sim,Sim,Não,Sim,Não
2109007,Sim,Não,Sim,Sim,Não,Sim,Não
2109056,Não,Não,Sim,Não,Não,Sim,Não
2109106,Não,Não,Sim,Sim,Não,Sim,Não
2109205,Não,Não,Sim,Sim,Não,Não,Não
2109239,Não,Não,Sim,Não,Não,Sim,Não
2109270,Sim,Não,Sim,Sim,Não,Sim,Não
2109304,-,-,-,-,-,-,-
2109403,Sim,Não,Não,Não,Não,Não,Não
2109452,Não,Não,Sim,Sim,Não,Não,Não
2109502,-,-,-,-,-,-,-
2109551,Não,Não,Não,Não,Não,Sim,Não
2109601,Sim,Não,Sim,Sim,Não,Sim,Não
2109700,Não,Não,Não,Não,Não,Sim,Não
2109759,Não,Não,Não,Sim,Não,Sim,Não
2109809,Sim,Não,Sim,Sim,Não,Sim,Não
2109908,Não,Não,Sim,Sim,Sim,Sim,Não
2110005,Não,Não,Sim,Sim,Não,Não,Não
2110039,Não,Não,Sim,Sim,Não,Sim,Não
2110104,Não,Não,Sim,Sim,Não,Sim,Não
2110203,Não,Não,Sim,Sim,Não,Sim,Não
2110237,Não,Não,Sim,Não,Não,Sim,Não
2110278,Não,Não,Não,Não,Não,Sim,Não
2110302,Não,Não,Sim,Não,Não,Sim,Sim
2110401,Não,Não,Sim,Sim,Não,Sim,Não
2110500,Não,Não,Sim,Sim,Não,Sim,Não
2110609,Não,Não,Sim,Sim,Não,Sim,Não
2110658,Não,Não,Não,Sim,Não,Sim,Não
2110708,Não,Não,Sim,Sim,Não,Sim,Não
2110807,Sim,Não,Não,Não,Não,Sim,Não
2110856,-,-,-,-,-,-,-
2110906,Sim,Não,Sim,Não,Não,Sim,Não
2111003,Sim,Não,Sim,Sim,Não,Sim,Não
2111029,Não,Não,Sim,Sim,Não,Sim,Não
2111052,Não,Não,Sim,Sim,Não,Sim,Não
2111078,Não,Não,Sim,Não,Não,Sim,Não
2111102,Não,Não,Sim,Sim,Não,Sim,Não
2111201,Não,Não,Sim,Sim,Não,Sim,Não
2111250,Não,Não,Não,Sim,Não,Sim,Não
2111300,Não,Não,Sim,Sim,Não,Sim,Sim
2111409,Não,Não,Sim,Sim,Não,Sim,Não
2111508,Não,Não,Sim,Sim,Não,Sim,Não
2111532,Não,Não,Sim,Não,Não,Não,Não
2111573,Não,Não,Não,Não,Não,Sim,Não
2111607,Não,Não,Sim,Sim,Não,Sim,Não
2111631,-,-,-,-,-,-,-
2111672,Não,Não,Sim,Não,Não,Sim,Não
2111706,Não,Não,Sim,Sim,Não,Sim,Não
2111722,Não,Não,Não,Sim,Não,Sim,Não
2111748,-,-,-,-,-,-,-
2111763,Não,Não,Sim,Sim,Não,Não,Não
2111789,Não,Não,Sim,Sim,Não,Não,Não
2111805,Não,Não,Não,Não,Não,Sim,Não
2111904,Não,Não,Sim,Não,Não,Sim,Não
2111953,Não,Não,Não,Não,Não,Sim,Não
2112001,-,-,-,-,-,-,-
2112100,Não,Não,Não,Sim,Não,Não,Não
2112209,Sim,Não,Sim,Sim,Não,Sim,Não
2112233,Não,Não,Sim,Sim,Não,Não,Não
2112274,Não,Não,Não,Sim,Não,Sim,Não
2112308,Sim,Não,Não,Sim,Sim,Não,Sim
2112407,Sim,Não,Sim,Não,Não,Sim,Não
2112456,Não,Não,Não,Sim,Não,Não,Não
2112506,Sim,Não,Sim,Sim,Não,Sim,Não
2112605,Não,Não,Sim,Sim,Não,Sim,Não
2112704,Não,Não,Sim,Sim,Não,Não,Não
2112803,Sim,Não,Sim,Sim,Não,Sim,Não
2112852,Não,Não,Sim,Não,Não,Não,Não
2112902,Sim,Não,Sim,Sim,Não,Sim,Não
2113009,Não,Não,Sim,Sim,Não,Sim,Não
2114007,Não,Não,Sim,Sim,Não,Sim,Não
2200053,Não,Não,Não,Não,Não,Sim,Não
2200103,-,-,-,-,-,-,-
2200202,Não,Não,Sim,Sim,Não,Sim,Não
2200251,Não,Não,Sim,Não,Não,Sim,Não
2200277,Não,Não,Sim,Não,Não,Sim,Não
2200301,Não,Não,Sim,Não,Não,Sim,Não
2200400,Não,Não,Sim,Sim,Não,Sim,Não
2200459,Não,Não,Sim,Não,Não,Sim,Não
2200509,Sim,Não,Sim,Sim,Não,Não,Não
2200608,Não,Não,Sim,Sim,Não,Sim,Não
2200707,Não,Não,Sim,Sim,Não,Sim,Não
2200806,Não,Não,Não,Não,Não,Sim,Não
2200905,Não,Não,Sim,Não,Não,Sim,Não
2200954,Não,Não,Não,Não,Não,Sim,Não
2201002,Não,Não,Sim,Não,Não,Sim,Não
2201051,Não,Não,Não,Não,Não,Sim,Não
2201101,Não,Não,Sim,Sim,Não,Sim,Não
2201150,Não,Não,Não,Sim,Não,Não,Não
2201176,Não,Não,Não,Não,Não,Sim,Não
2201200,Não,Não,Sim,Sim,Não,Sim,Não
2201309,Não,Não,Não,Não,Não,Sim,Não
2201408,Não,Não,Sim,Sim,Não,Sim,Não
2201507,Não,Não,Sim,Sim,Não,Sim,Não
2201556,Não,Não,Não,Não,Não,Sim,Não
2201572,Não,Não,Não,Não,Não,Sim,Não
2201606,Não,Não,Sim,Não,Não,Sim,Não
2201705,Não,Não,Não,Sim,Não,Sim,Não
2201739,Não,Não,Não,Não,Não,Sim,Não
2201770,Não,Não,Sim,Não,Não,Não,Não
2201804,Não,Não,Não,Não,Não,Sim,Não
2201903,Não,Não,Sim,Sim,Não,Sim,Não
2201919,Não,Não,Não,Não,Não,Sim,Não
2201929,Não,Não,Não,Não,Não,Sim,Não
2201945,Não,Não,Não,Sim,Não,Sim,Não
2201960,Não,Não,Não,Sim,Sim,Sim,Não
2201988,-,-,-,-,-,-,-
2202000,Não,Não,Sim,Sim,Não,Sim,Não
2202026,Não,Não,Sim,Sim,Não,Sim,Não
2202059,Não,Não,Sim,Não,Não,Sim,Não
2202075,Não,Não,Sim,Não,Não,Sim,Não
2202083,Não,Não,Não,Não,Não,Sim,Não
2202091,Não,Não,Não,Não,Não,Sim,Não
2202109,Não,Não,Sim,Não,Não,Sim,Não
2202117,Não,Não,Sim,Não,Não,Sim,Não
2202133,Não,Não,Sim,Não,Não,Sim,Não
2202174,Sim,Não,Não,Não,Não,Não,Não
2202208,Não,Não,Sim,Sim,Não,Sim,Não
2202251,Não,Não,Não,Não,Não,Sim,Não
2202307,Não,Não,Sim,Não,Não,Sim,Não
2202406,Não,Não,Sim,Sim,Não,Sim,Não
2202455,Não,Não,Não,Não,Não,Sim,Não
2202505,Não,Não,Não,Não,Não,Sim,Não
2202539,Não,Não,Sim,Sim,Não,Sim,Não
2202554,Não,Não,Não,Não,Não,Sim,Não
2202604,Não,Não,Não,Sim,Não,Sim,Não
2202653,Não,Não,Não,Não,Não,Sim,Não
2202703,Não,Não,Sim,Sim,Não,Sim,Não
2202711,Não,Não,Sim,Não,Não,Sim,Não
2202729,Não,Não,Não,Não,Não,Sim,Não
2202737,-,-,-,-,-,-,-
2202752,Não,Não,Sim,Sim,Não,Sim,Não
2202778,Não,Não,Sim,Não,Não,Sim,Não
2202802,Não,Não,Não,Não,Não,Sim,Não
2202851,Não,Não,Sim,Não,Não,Não,Não
2202901,Não,Não,Sim,Sim,Não,Sim,Não
2203008,Não,Não,Sim,Não,Não,Sim,Não
2203107,Não,Não,Não,Não,Não,Sim,Não
2203206,Não,Não,Sim,Não,Não,Sim,Não
2203230,-,-,-,-,-,-,-
2203255,-,-,-,-,-,-,-
2203271,Não,Não,Não,Não,Não,Sim,Não
2203305,Não,Não,Sim,Não,Não,Sim,Não
2203354,Não,Não,Sim,Não,Não,Sim,Não
2203404,Não,Não,Sim,Não,Não,Sim,Não
2203420,Não,Não,Não,Não,Não,Sim,Não
2203453,Sim,Não,Sim,Não,Não,Sim,Não
2203503,Não,Não,Sim,Não,Não,Sim,Não
2203602,Não,Não,Sim,Sim,Não,Sim,Não
2203701,Não,Não,Sim,Sim,Não,Sim,Não
2203750,Não,Não,Não,Não,Não,Sim,Não
2203800,Não,Não,Sim,Não,Não,Sim,Não
2203859,Não,Não,Não,Não,Não,Sim,Não
2203909,Não,Não,Sim,Sim,Não,Sim,Não
2204006,Não,Não,Não,Não,Não,Sim,Não
2204105,Não,Não,Não,Não,Não,Sim,Não
2204154,Não,Não,Não,Não,Não,Sim,Não
2204204,Não,Não,Sim,Não,Não,Sim,Não
2204303,Não,Não,Sim,Sim,Não,Sim,Não
2204352,Não,Não,Sim,Sim,Não,Não,Não
2204402,Não,Não,Sim,Sim,Não,Sim,Não
2204501,Não,Não,Sim,Não,Não,Sim,Não
2204550,-,-,-,-,-,-,-
2204600,-,-,-,-,-,-,-
2204659,Sim,Não,Sim,Não,Não,Sim,Não
2204709,Não,Não,Sim,Não,Não,Sim,Não
2204808,Não,Não,Sim,Não,Não,Sim,Não
2204907,Não,Não,Não,Não,Não,Sim,Não
2205003,Não,Não,Sim,Não,Não,Sim,Não
2205102,Não,Não,Não,Não,Não,Sim,Não
2205151,Não,Não,Não,Não,Não,Sim,Não
2205201,Não,Não,Sim,Não,Não,Sim,Não
2205250,-,-,-,-,-,-,-
2205276,Não,Não,Não,Não,Não,Sim,Não
2205300,Não,Não,Não,Não,Não,Sim,Não
2205359,Não,Não,Não,Não,Não,Sim,Não
2205409,Sim,Não,Sim,Não,Não,Sim,Não
2205458,Não,Não,Sim,Não,Não,Não,Não
2205508,Não,Não,Sim,Sim,Não,Sim,Não
2205516,Não,Não,Não,Não,Não,Sim,Não
2205524,Não,Não,Não,Não,Não,Sim,Não
2205532,Não,Não,Sim,Não,Não,Sim,Não
2205540,-,-,-,-,-,-,-
2205557,Não,Não,Sim,Não,Não,Sim,Não
2205565,Não,Não,Não,Não,Não,Sim,Não
2205573,Não,Não,Sim,Não,Não,Sim,Não
2205581,Não,Não,Sim,Não,Não,Não,Não
2205599,Não,Não,Não,Não,Não,Sim,Não
2205607,Não,Não,Não,Não,Não,Sim,Não
2205706,Não,Não,Sim,Sim,Não,Sim,Não
2205805,Sim,Não,Sim,Sim,Não,Sim,Não
2205854,Não,Não,Não,Não,Não,Sim,Não
2205904,Não,Não,Não,Não,Não,Sim,Não
2205953,Não,Não,Sim,Sim,Não,Sim,Não
2206001,Não,Não,Não,Não,Não,Sim,Não
2206050,-,-,-,-,-,-,-
2206100,Sim,Não,Não,Não,Não,Sim,Não
2206209,Sim,Não,Sim,Não,Não,Não,Não
2206308,-,-,-,-,-,-,-
2206357,Não,Não,Sim,Não,Não,Sim,Não
2206407,Não,Não,Sim,Não,Não,Não,Não
2206506,Não,Não,Sim,Não,Não,Sim,Não
2206605,-,-,-,-,-,-,-
2206654,Não,Não,Não,Não,Não,Sim,Não
2206670,-,-,-,-,-,-,-
2206696,Não,Não,Sim,Não,Não,Sim,Não
2206704,Não,Não,Sim,Não,Não,Sim,Não
2206720,Não,Não,Sim,Não,Não,Não,Não
2206753,Não,Não,Não,Não,Não,Sim,Não
2206803,Não,Não,Não,Não,Não,Sim,Não
2206902,Não,Não,Sim,Não,Não,Sim,Não
2206951,Não,Não,Sim,Não,Não,Não,Não
2207009,Não,Não,Sim,Sim,Não,Sim,Não
2207108,Não,Não,Sim,Não,Não,Não,Não
2207207,Não,Não,Não,Não,Não,Sim,Não
2207306,Não,Não,Sim,Não,Não,Sim,Não
2207355,Não,Não,Não,Não,Não,Sim,Não
2207405,-,-,-,-,-,-,-
2207504,Não,Não,Sim,Sim,Não,Não,Não
2207553,Não,Não,Não,Não,Não,Sim,Não
2207603,-,-,-,-,-,-,-
2207702,Não,Não,Sim,Sim,Não,Sim,Não
2207751,Não,Não,Sim,Não,Não,Sim,Não
2207777,Não,Não,Não,Não,Não,Sim,Não
2207793,-,-,-,-,-,-,-
2207801,Não,Não,Sim,Sim,Não,Sim,Não
2207850,Não,Não,Sim,Não,Não,Sim,Não
2207900,Não,Não,Sim,Sim,Não,Sim,Não
2207934,Não,Não,Não,Não,Não,Sim,Não
2207959,Não,Não,Não,Não,Não,Sim,Não
2208007,Não,Não,Sim,Sim,Não,Sim,Sim
2208106,Não,Não,Não,Não,Não,Sim,Não
2208205,Não,Não,Sim,Não,Não,Sim,Não
2208304,Não,Não,Sim,Sim,Não,Não,Não
2208403,Não,Não,Sim,Sim,Não,Sim,Não
2208502,Sim,Não,Sim,Não,Não,Sim,Não
2208551,Não,Não,Não,Não,Não,Sim,Não
2208601,Não,Não,Não,Sim,Não,Sim,Não
2208650,Não,Não,Não,Não,Não,Sim,Não
2208700,Não,Não,Não,Não,Não,Sim,Não
2208809,Não,Não,Não,Não,Não,Sim,Não
2208858,Não,Não,Não,Não,Não,Sim,Não
2208874,Não,Não,Não,Não,Não,Sim,Não
2208908,-,-,-,-,-,-,-
2209005,Não,Não,Sim,Não,Não,Sim,Não
2209104,Não,Não,Sim,Sim,Não,Sim,Não
2209153,Não,Não,Sim,Não,Não,Sim,Não
2209203,Não,Não,Não,Não,Não,Sim,Não
2209302,-,-,-,-,-,-,-
2209351,Não,Não,Não,Não,Não,Sim,Não
2209377,Não,Não,Sim,Não,Não,Sim,Não
2209401,Não,Não,Sim,Não,Não,Sim,Não
2209450,-,-,-,-,-,-,-
2209500,Não,Não,Não,Não,Não,Sim,Não
2209559,Não,Não,Não,Não,Não,Sim,Não
2209609,Não,Não,Sim,Não,Não,Não,Não
2209658,Não,Não,Não,Não,Não,Sim,Não
2209708,Não,Não,Não,Não,Não,Sim,Não
2209757,-,-,-,-,-,-,-
2209807,-,-,-,-,-,-,-
2209856,Não,Não,Sim,Não,Não,Sim,Não
2209872,Não,Não,Sim,Sim,Não,Sim,Não
2209906,Não,Não,Não,Não,Não,Sim,Não
2209955,Não,Não,Sim,Não,Não,Sim,Não
2209971,Não,Não,Não,Não,Não,Sim,Não
2210003,Não,Não,Sim,Sim,Não,Sim,Não
2210052,Não,Não,Sim,Sim,Não,Sim,Não
2210102,-,-,-,-,-,-,-
2210201,Não,Não,Sim,Não,Não,Sim,Não
2210300,Não,Não,Não,Não,Não,Sim,Não
2210359,Não,Não,Não,Não,Não,Sim,Não
2210375,Não,Não,Não,Não,Não,Sim,Não
2210383,-,-,-,-,-,-,-
2210391,Não,Não,Sim,Não,Não,Sim,Não
2210409,Não,Não,Não,Não,Não,Sim,Não
2210508,Não,Não,Sim,Sim,Não,Sim,Não
2210607,Não,Não,Sim,Sim,Não,Sim,Sim
2210623,Não,Não,Não,Não,Não,Sim,Não
2210631,Não,Não,Não,Não,Não,Sim,Não
2210656,Não,Não,Não,Sim,Não,Sim,Não
2210706,Não,Não,Sim,Sim,Não,Sim,Não
2210805,Não,Não,Sim,Sim,Não,Sim,Não
2210904,Não,Não,Sim,Não,Não,Sim,Não
2210938,Não,Não,Não,Não,Não,Sim,Não
2210953,Não,Não,Não,Não,Não,Sim,Não
2210979,Não,Não,Não,Não,Não,Sim,Não
2211001,Não,Sim,Sim,Sim,Não,Sim,Sim
2211100,Sim,Não,Sim,Sim,Não,Sim,Não
2211209,Não,Não,Não,Não,Não,Sim,Não
2211308,Não,Não,Sim,Sim,Não,Sim,Não
2211357,-,-,-,-,-,-,-
2211407,Não,Não,Não,Não,Não,Sim,Não
2211506,Não,Não,Não,Não,Não,Sim,Não
2211605,Não,Não,Não,Não,Não,Sim,Não
2211704,Não,Não,Sim,Não,Não,Sim,Não
2300101,Não,Não,Sim,Sim,Não,Sim,Não
2300150,Não,Não,Sim,Sim,Não,Sim,Não
2300200,Não,Não,Sim,Sim,Não,Sim,Não
2300309,Não,Não,Sim,Sim,Não,Sim,Não
2300408,Não,Não,Sim,Sim,Não,Sim,Não
2300507,Não,Não,Sim,Não,Não,Sim,Não
2300606,Não,Não,Sim,Sim,Não,Sim,Não
2300705,Não,Não,Sim,Sim,Não,Sim,Não
2300754,Não,Não,Sim,Sim,Não,Sim,Não
2300804,Não,Não,Sim,Sim,Não,Sim,Não
2300903,Não,Não,Sim,Sim,Não,Sim,Não
2301000,Não,Não,Sim,Sim,Não,Sim,Não
2301109,Não,Não,Sim,Sim,Não,Sim,Não
2301208,Não,Não,Sim,Sim,Não,Sim,Não
2301257,Não,Não,Sim,Não,Não,Sim,Não
2301307,Não,Não,Sim,Sim,Não,Sim,Não
2301406,Não,Não,Sim,Sim,Não,Sim,Não
2301505,Não,Não,Sim,Não,Não,Sim,Não
2301604,Não,Não,Sim,Sim,Não,Sim,Não
2301703,Não,Não,Sim,Sim,Não,Sim,Não
2301802,Não,Não,Sim,Sim,Não,Sim,Não
2301851,Não,Não,Sim,Não,Não,Sim,Não
2301901,Não,Não,Sim,Sim,Não,Sim,Não
2301950,Não,Não,Sim,Sim,Não,Sim,Não
2302008,Não,Não,Sim,Não,Não,Sim,Não
2302057,Não,Não,Sim,Não,Não,Sim,Não
2302107,Não,Não,Sim,Sim,Não,Sim,Não
2302206,Não,Não,Sim,Sim,Não,Sim,Não
2302305,Não,Não,Sim,Não,Não,Sim,Não
2302404,Não,Não,Sim,Sim,Não,Sim,Não
2302503,Não,Não,Sim,Sim,Não,Sim,Não
2302602,Sim,Não,Sim,Sim,Não,Não,Não
2302701,Não,Não,Sim,Sim,Não,Sim,Não
2302800,Não,Não,Sim,Sim,Não,Sim,Não
2302909,Não,Não,Sim,Sim,Não,Sim,Não
2303006,Não,Não,Sim,Sim,Não,Sim,Não
2303105,Não,Não,Sim,Sim,Não,Sim,Não
2303204,Não,Não,Sim,Não,Não,Sim,Não
2303303,Não,Não,Sim,Não,Não,Sim,Não
2303402,Não,Não,Sim,Sim,Não,Sim,Não
2303501,Não,Não,Sim,Sim,Não,Sim,Não
2303600,Não,Não,Sim,Não,Não,Sim,Não
2303659,Não,Não,Sim,Não,Não,Não,Não
2303709,Sim,Não,Sim,Sim,Sim,Sim,Não
2303808,Não,Não,Sim,Sim,Não,Sim,Não
2303907,Não,Não,Sim,Sim,Não,Sim,Não
2303931,Sim,Não,Sim,Sim,Não,Sim,Não
2303956,Não,Não,Sim,Sim,Não,Sim,Não
2304004,Não,Não,Sim,Sim,Não,Sim,Não
2304103,Não,Não,Sim,Sim,Não,Sim,Não
2304202,Não,Sim,Sim,Sim,Não,Sim,Não
2304236,Não,Não,Sim,Sim,Não,Sim,Não
2304251,Não,Não,Sim,Sim,Não,Sim,Sim
2304269,Não,Não,Sim,Não,Não,Sim,Não
2304277,Não,Não,Sim,Não,Não,Sim,Não
2304285,Não,Não,Sim,Sim,Não,Não,Não
2304301,Não,Não,Sim,Sim,Não,Sim,Não
2304350,Não,Não,Sim,Sim,Não,Sim,Não
2304400,Não,Sim,Sim,Sim,Sim,Sim,Sim
2304459,Não,Não,Sim,Sim,Não,Sim,Não
2304509,Não,Não,Sim,Sim,Não,Sim,Não
2304608,Sim,Não,Sim,Sim,Não,Sim,Não
2304657,Não,Não,Sim,Não,Não,Sim,Não
2304707,Não,Não,Sim,Sim,Não,Sim,Não
2304806,Não,Não,Sim,Não,Não,Sim,Não
2304905,Não,Não,Sim,Não,Não,Não,Não
2304954,Não,Não,Sim,Sim,Não,Sim,Não
2305001,Não,Não,Sim,Sim,Não,Sim,Não
2305100,Não,Não,Sim,Sim,Não,Sim,Não
2305209,Não,Não,Sim,Sim,Não,Não,Não
2305233,Não,Não,Sim,Sim,Não,Sim,Não
2305266,Não,Não,Sim,Sim,Não,Sim,Não
2305308,Não,Não,Sim,Sim,Não,Sim,Não
2305332,Não,Não,Sim,Sim,Não,Sim,Não
2305357,Não,Não,Não,Sim,Não,Sim,Não
2305407,Não,Não,Sim,Sim,Não,Sim,Não
2305506,Não,Não,Sim,Sim,Não,Sim,Não
2305605,Não,Não,Sim,Sim,Não,Sim,Não
2305654,Não,Não,Sim,Sim,Não,Sim,Não
2305704,Não,Não,Sim,Sim,Não,Sim,Não
2305803,Não,Não,Sim,Sim,Não,Sim,Não
2305902,Não,Não,Sim,Sim,Não,Não,Não
2306009,Não,Não,Sim,Sim,Não,Sim,Não
2306108,Não,Não,Sim,Sim,Não,Sim,Não
2306207,Não,Não,Sim,Sim,Não,Não,Não
2306256,Não,Não,Sim,Sim,Não,Sim,Não
2306306,Não,Não,Sim,Sim,Não,Sim,Não
2306405,Não,Não,Sim,Sim,Não,Sim,Não
2306504,Não,Não,Sim,Sim,Não,Sim,Não
2306553,Não,Não,Sim,Sim,Não,Não,Não
2306603,Não,Não,Sim,Não,Não,Sim,Não
2306702,Não,Não,Sim,Sim,Não,Sim,Não
2306801,Sim,Não,Sim,Não,Não,Sim,Não
2306900,Não,Não,Sim,Sim,Não,Sim,Não
2307007,Não,Não,Sim,Sim,Não,Sim,Não
2307106,Não,Não,Sim,Sim,Não,Sim,Não
2307205,Não,Não,Sim,Não,Não,Sim,Não
2307254,Não,Não,Sim,Sim,Não,Sim,Sim
2307304,Não,Sim,Sim,Sim,Não,Sim,Sim
2307403,Não,Não,Sim,Não,Não,Sim,Não
2307502,Não,Não,Sim,Sim,Não,Sim,Não
2307601,Não,Não,Sim,Sim,Não,Sim,Não
2307635,Não,Não,Sim,Sim,Não,Não,Não
2307650,Não,Sim,Sim,Sim,Não,Sim,Não
2307700,Não,Não,Sim,Sim,Não,Sim,Não
2307809,Não,Não,Sim,Não,Não,Sim,Não
2307908,Não,Não,Não,Não,Não,Sim,Não
2308005,Não,Não,Sim,Sim,Não,Sim,Não
2308104,Não,Não,Sim,Sim,Não,Sim,Não
2308203,Não,Não,Sim,Sim,Não,Sim,Não
2308302,Não,Não,Sim,Sim,Não,Sim,Não
2308351,Não,Não,Sim,Sim,Não,Sim,Não
2308377,Não,Não,Sim,Não,Não,Sim,Não
2308401,Não,Não,Sim,Sim,Não,Sim,Não
2308500,Não,Não,Sim,Sim,Não,Sim,Não
2308609,Não,Não,Sim,Sim,Não,Sim,Não
2308708,Não,Não,Sim,Sim,Não,Sim,Não
2308807,Não,Não,Não,Não,Não,Sim,Não
2308906,Não,Não,Sim,Sim,Não,Sim,Não
2309003,Não,Não,Sim,Sim,Não,Sim,Não
2309102,Não,Não,Sim,Sim,Não,Sim,Não
2309201,Não,Não,Sim,Sim,Não,Sim,Não
2309300,Não,Não,Sim,Sim,Não,Sim,Não
2309409,Não,Não,Sim,Sim,Não,Sim,Não
2309458,Não,Não,Sim,Sim,Não,Sim,Não
2309508,Sim,Não,Sim,Sim,Não,Sim,Não
2309607,Não,Não,Sim,Sim,Não,Sim,Não
2309706,Não,Sim,Sim,Sim,Não,Sim,Não
2309805,Não,Não,Sim,Sim,Não,Sim,Não
2309904,Não,Não,Sim,Sim,Não,Sim,Não
2310001,Não,Não,Sim,Sim,Não,Sim,Não
2310100,Não,Não,Sim,Sim,Não,Sim,Não
2310209,Não,Não,Sim,Sim,Não,Sim,Não
2310258,Não,Não,Sim,Sim,Não,Sim,Não
2310308,Não,Não,Sim,Sim,Não,Sim,Não
2310407,Não,Não,Sim,Sim,Não,Não,Não
2310506,Não,Não,Sim,Sim,Não,Sim,Não
2310605,Não,Não,Sim,Não,Não,Sim,Não
2310704,Sim,Não,Sim,Sim,Não,Sim,Não
2310803,Não,Não,Sim,Sim,Não,Sim,Não
2310852,Não,Não,Sim,Sim,Não,Sim,Não
2310902,Não,Não,Sim,Sim,Não,Sim,Não
2310951,Não,Não,Sim,Sim,Não,Sim,Não
2311009,Não,Não,Sim,Sim,Não,Sim,Não
2311108,Não,Não,Sim,Sim,Não,Sim,Não
2311207,Não,Não,Sim,Sim,Não,Sim,Não
2311231,Não,Não,Sim,Sim,Não,Sim,Não
2311264,Não,Não,Sim,Sim,Não,Sim,Não
2311306,Não,Não,Sim,Sim,Não,Não,Não
2311355,Não,Não,Sim,Sim,Não,Sim,Não
2311405,Não,Não,Sim,Sim,Não,Sim,Não
2311504,Não,Não,Sim,Sim,Não,Sim,Não
2311603,Não,Não,Sim,Sim,Não,Sim,Não
